"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","BasementSF","OneandTwoFloorSF","FrontSF","BasementBath","Bath","Age","YrOfRemodel","HighQualSF","TotalArea","LogPrice"
50,"RL",10480,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1936,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1064,1064,"GasA","Ex","Y","FuseA",1166,0,473,1639,0,0,1,0,3,1,"TA",6,"Maj2",0,1,240,"Y",0,0,0,0,0,0,0,3,2008,"WD","Normal",0,1166,0,0,1,72,58,1879,13423,11.6526874073454
70,"RL",15576,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1915,1976,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,840,0,1680,0,0,2,0,4,1,"TA",8,"Typ",0,1,308,"Y",0,0,160,0,0,0,0,3,2008,"WD","Normal",0,1680,0,0,2,93,32,1988,18564,12.083905011556
60,"RL",14154,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",350,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1063,1063,"GasA","Ex","Y","SBrkr",1071,1101,0,2172,0,0,2,1,3,1,"Gd",9,"Typ",1,3,947,"Y",192,62,0,0,0,0,0,8,2007,"New","Partial",0,2172,254,0,2.5,1,1,3373,18940,12.5425448821514
60,"FV",10800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","Ex","TA","No","GLQ",789,"Unf",0,245,1034,"GasA","Ex","Y","SBrkr",1050,1028,0,2078,1,0,2,1,3,1,"Ex",8,"Typ",1,3,836,"Y",0,102,0,0,0,0,0,4,2008,"New","Partial",789,2078,102,1,2.5,1,0,3805,14950,12.7359653320134
20,"RL",9571,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,3,1958,1958,"Gable","CompShg","BrkComm","Brk Cmn","None",0,"TA","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",0,1276,1276,"GasA","TA","Y","FuseA",1276,0,0,1276,0,0,1,0,3,1,"TA",5,"Mod",0,1,350,"Y",0,0,0,0,0,0,0,6,2009,"COD","Abnorml",0,1276,0,0,1,51,51,1626,12473,11.0020998412042
190,"RL",34650,"Pave","Reg","Bnk","AllPub","Inside","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",1056,"Unf",0,0,1056,"GasA","TA","N","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",5,"Typ",0,2,572,"Y",264,0,0,0,0,0,0,1,2006,"WD","Normal",1056,1056,264,1,1,51,51,2948,37598,11.8844890214027
20,"FV",4403,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg","MetalSd","MetalSd","Stone",432,"Ex","TA","PConc","Ex","TA","Av","GLQ",578,"Unf",0,892,1470,"GasA","Ex","Y","SBrkr",1478,0,0,1478,1,0,2,1,2,1,"Gd",7,"Typ",1,2,484,"Y",0,144,0,0,0,0,0,6,2010,"New","Partial",578,1478,144,1,2.5,1,1,2684,8411,12.3104326608544
30,"RM",8960,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,6,1927,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1008,1008,"GasA","Gd","Y","FuseA",1028,0,0,1028,0,0,1,0,2,1,"TA",5,"Typ",1,2,360,"Y",0,0,130,0,0,0,0,3,2010,"WD","Normal",0,1028,0,0,1,83,60,1388,11486,11.6526874073454
60,"RL",11228,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",50,"GLQ",531,499,1080,"GasA","Ex","Y","SBrkr",1080,1017,0,2097,0,1,2,1,3,1,"Gd",9,"Typ",1,3,678,"Y",196,187,0,0,0,0,0,12,2008,"WD","Normal",581,2097,383,0.5,2.5,15,15,3739,15466,12.3371009079366
20,"RL",8899,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1316,1340,"GasA","Ex","Y","SBrkr",1340,0,0,1340,0,0,2,0,3,1,"Gd",6,"Typ",0,2,396,"Y",100,30,0,0,0,0,0,8,2007,"New","Partial",24,1340,130,0,2,0,0,1890,12105,12.1069923678295
60,"RL",7844,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","No","ALQ",209,"Unf",0,463,672,"GasA","TA","Y","SBrkr",672,728,0,1400,0,0,1,1,3,1,"TA",6,"Typ",1,2,440,"Y",0,0,0,0,0,0,0,3,2006,"WD","Normal",209,1400,0,0,1.5,28,28,2049,10559,11.9150516718129
70,"RL",22420,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","2Story",6,6,1918,1950,"Hip","CompShg","Wd Sdng","Stucco","None",0,"TA","TA","BrkTil","Gd","TA","No","BLQ",1128,"Unf",0,242,1370,"GasW","TA","N","FuseA",1370,1254,0,2624,1,0,2,1,4,1,"TA",10,"Typ",1,3,864,"N",0,0,0,0,0,0,0,11,2007,"WD","Normal",1128,2624,0,1,2.5,89,57,4616,27278,12.3842188309136
50,"RL",8160,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",312,"Unf",0,444,756,"GasA","Fa","N","FuseF",756,378,0,1134,1,0,1,1,3,1,"TA",7,"Typ",0,1,240,"P",0,0,0,0,0,0,0,4,2007,"WD","AdjLand",312,1134,0,1,1.5,67,57,1686,10290,11.7440371859336
20,"RL",8450,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",775,"Unf",0,281,1056,"GasA","Ex","Y","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",6,"Typ",1,1,304,"Y",0,85,184,0,0,0,0,7,2010,"WD","Normal",775,1056,85,1,1,42,42,2220,11135,11.8635823365834
90,"RM",7060,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",200,"TA","Gd","PConc","Gd","Gd","Gd","GLQ",1309,"Unf",0,35,1344,"GasA","Ex","Y","SBrkr",1344,0,0,1344,2,0,2,0,2,2,"TA",8,"Typ",0,4,784,"Y",0,0,0,0,0,0,0,11,2008,"WD","Alloca",1309,1344,0,2,2,11,10,3437,10732,12.2370866990593
20,"RL",16635,"Pave","IR1","Lvl","AllPub","FR2","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2000,"Gable","CompShg","CemntBd","CmentBd","Stone",126,"Gd","TA","CBlock","Gd","TA","No","ALQ",1246,"Unf",0,356,1602,"GasA","Gd","Y","SBrkr",1602,0,0,1602,0,1,2,0,3,1,"Gd",8,"Typ",1,2,529,"Y",240,0,0,0,0,0,0,6,2009,"WD","Normal",1246,1602,240,0.5,2,32,9,3617,20734,12.2783933071098
20,"RL",21750,"Pave","Reg","HLS","AllPub","Inside","Mod","Mitchel","Artery","Norm","1Fam","1Story",5,5,1954,1954,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,988,988,"GasA","Ex","Y","FuseA",988,0,0,988,0,0,1,0,2,1,"TA",4,"Typ",0,2,520,"N",0,0,0,0,0,0,0,2,2008,"WD","Normal",0,988,0,0,1,54,54,1508,24246,11.6351430976945
60,"RL",9200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",473,"Gd","TA","PConc","Gd","TA","No","GLQ",986,"Unf",0,484,1470,"GasA","Gd","Y","SBrkr",1470,1160,0,2630,1,0,2,1,4,1,"Gd",8,"Typ",1,3,696,"Y",0,66,0,0,0,0,0,6,2008,"WD","Normal",986,2630,66,1,2.5,10,10,4378,14535,12.6603279178078
20,"RL",9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",74,"TA","TA","CBlock","Gd","TA","No","LwQ",616,"Unf",0,580,1196,"GasA","Gd","Y","FuseA",1196,0,0,1196,1,0,1,0,2,1,"TA",6,"Typ",1,1,297,"Y",0,44,0,0,0,0,0,5,2008,"WD","Normal",616,1196,44,1,1,52,52,2153,11807,11.8422292121128
60,"RM",3378,"Pave","Reg","HLS","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1946,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,651,651,"GasA","Gd","Y","SBrkr",707,682,0,1389,0,0,1,1,3,1,"TA",6,"Typ",2,1,240,"P",0,0,126,0,0,0,0,9,2009,"WD","Normal",0,1389,0,0,1.5,63,17,1629,5784,11.8130300574206
80,"RL",12800,"Pave","Reg","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","SLvl",7,5,1989,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",145,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1518,"Unf",0,0,1518,"GasA","Gd","Y","SBrkr",1644,0,0,1644,1,1,2,0,2,1,"Gd",5,"Typ",1,2,569,"Y",80,0,0,0,396,0,0,8,2009,"WD","Normal",1518,1644,80,1.5,2,20,20,3811,17152,12.5245263766487
20,"RL",8593,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1957,1957,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",288,"Unf",0,619,907,"GasA","Ex","Y","SBrkr",907,0,0,907,0,0,1,0,3,1,"TA",5,"Typ",0,1,352,"Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",288,907,0,0,1,51,51,1547,10759,11.5991765530135
20,"RL",6762,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",108,"Gd","TA","PConc","Gd","TA","No","GLQ",664,"Unf",0,544,1208,"GasA","Ex","Y","SBrkr",1208,0,0,1208,1,0,2,0,2,1,"Gd",6,"Typ",0,2,628,"Y",105,54,0,0,0,0,0,9,2007,"New","Partial",664,1208,159,1,2,0,0,2659,10073,12.1828040185908
20,"RL",11457,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Mn","GLQ",1005,"Unf",0,387,1392,"GasA","TA","Y","SBrkr",1412,0,0,1412,1,0,2,0,3,1,"Gd",6,"Typ",1,2,576,"Y",0,0,169,0,0,0,0,3,2009,"WD","Normal",1005,1412,0,1,2,21,21,2993,15006,12.0725412529057
160,"RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"TA","TA","CBlock","TA","TA","No","ALQ",387,"Unf",0,96,483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",4,"Typ",0,1,264,"Y",0,0,0,0,0,0,0,7,2008,"COD","Abnorml",387,987,0,0,1.5,37,37,1638,3646,11.3551013797767
50,"RM",5586,"Pave","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Fin",6,7,1920,1998,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,901,901,"GasA","Gd","Y","SBrkr",1088,110,0,1198,0,0,1,0,4,1,"TA",7,"Typ",0,0,0,"N",0,98,0,0,0,0,0,9,2008,"ConLD","Abnorml",0,1198,98,0,1,88,10,1296,7783,11.2885311317544
160,"RM",1920,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",376,"TA","TA","CBlock","TA","TA","No","ALQ",471,"Unf",0,294,765,"GasA","Ex","Y","SBrkr",765,600,0,1365,1,0,1,1,2,1,"TA",6,"Min1",0,2,440,"Y",240,36,0,0,0,0,0,8,2007,"WD","Normal",471,1365,276,1,1.5,36,36,2552,5142,11.7158663089669
60,"RL",10839,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,926,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"TA",7,"Typ",1,2,470,"Y",0,36,0,0,0,0,0,7,2008,"WD","Normal",0,1604,36,0,2.5,11,10,2110,13875,12.106252310248
180,"RM",1890,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,7,1972,1972,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",495,"Unf",0,135,630,"GasA","Gd","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,0,0,"Y",88,0,0,0,0,0,0,6,2008,"WD","Normal",495,630,88,1,1,36,36,1213,3238,11.3022044336546
60,"RL",10667,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","PosN","Norm","1Fam","2Story",7,6,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",385,"ALQ",344,70,799,"GasA","Ex","Y","SBrkr",827,834,0,1661,1,0,2,1,3,1,"Gd",6,"Typ",1,2,550,"Y",158,61,0,0,0,0,0,4,2009,"ConLw","Normal",729,1661,219,1,2.5,13,13,3159,13896,12.2643415536542
50,"RM",4400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,648,648,"GasA","TA","Y","FuseA",734,384,0,1118,0,0,1,0,2,1,"TA",6,"Typ",0,2,440,"Y",0,0,0,0,0,0,0,10,2006,"WD","Normal",0,1118,0,0,1,86,56,1558,6606,11.6613454700885
45,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",6,7,1926,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,884,884,"GasA","Gd","Y","SBrkr",904,0,0,904,0,0,1,0,2,1,"TA",4,"Typ",0,1,180,"Y",0,0,105,0,0,0,0,1,2009,"WD","Normal",0,904,0,0,1,83,5,1084,8073,11.6868787720937
30,"RL",4280,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,6,1913,2002,"Gable","CompShg","WdShing","Stucco","None",0,"TA","TA","PConc","TA","TA","No","LwQ",365,"Unf",0,75,440,"GasA","TA","N","SBrkr",694,0,0,694,0,0,1,0,2,1,"Gd",4,"Typ",1,1,352,"P",0,0,34,0,0,0,0,3,2007,"WD","Normal",365,694,0,0,1,94,5,1411,5800,11.4114462960204
50,"RL",12354,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,8,1920,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","Mn","Unf",0,"Unf",0,684,684,"GasA","Gd","Y","SBrkr",684,512,0,1196,0,0,1,0,3,1,"Gd",7,"Typ",0,2,528,"Y",0,46,0,0,0,0,800,8,2009,"ConLI","Normal",0,1196,46,0,1,89,9,1770,14808,11.6082356447746
20,"RL",15431,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",200,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1767,"ALQ",539,788,3094,"GasA","Ex","Y","SBrkr",2402,0,0,2402,1,0,2,0,2,1,"Ex",10,"Typ",2,3,672,"Y",0,72,0,0,170,0,0,4,2009,"WD","Normal",2306,2402,72,1,2,1,1,5452,22041,13.2267233927286
90,"RL",12108,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,4,1955,1955,"Gable","CompShg","VinylSd","VinylSd","BrkFace",270,"TA","TA","CBlock","TA","TA","No","ALQ",133,"Unf",0,1307,1440,"GasA","TA","N","FuseF",1440,0,0,1440,0,0,2,0,4,2,"Fa",8,"Typ",0,0,0,"Y",0,0,0,0,0,0,0,9,2008,"WD","Normal",133,1440,0,0,2,53,53,1573,15258,11.6784399034478
50,"RM",6240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1930,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1078,1078,"GasA","TA","Y","SBrkr",1128,445,0,1573,0,0,2,0,3,1,"TA",8,"Typ",1,2,360,"P",0,0,0,0,0,0,0,6,2008,"WD","Normal",0,1573,0,0,2,78,16,1933,9251,12.0008917945901
120,"RL",3922,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","WdShing","Wd Shng","BrkFace",72,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1258,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,0,2,0,2,1,"Gd",6,"Typ",1,3,648,"Y",144,16,0,0,0,0,0,6,2007,"New","Partial",0,1258,160,0,2,1,0,2066,7318,12.0581525154536
60,"RL",8750,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","TA","No","GLQ",642,"Unf",0,273,915,"GasA","Ex","Y","SBrkr",933,975,0,1908,1,0,2,1,4,1,"Gd",8,"Typ",1,2,493,"Y",144,133,0,0,0,0,0,7,2008,"WD","Normal",642,1908,277,1,2.5,14,13,3320,12343,12.2548628096996
20,"RL",9855,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1436,1436,"GasA","Fa","Y","SBrkr",1689,0,0,1689,0,0,1,0,3,1,"TA",7,"Typ",1,2,480,"Y",0,0,0,0,0,0,0,11,2009,"COD","Normal",0,1689,0,0,1,53,53,2169,13460,11.7558716435806
20,"RL",16492,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","PosA","Norm","1Fam","1Story",6,6,1966,2002,"Gable","CompShg","BrkFace","Plywood","None",0,"Gd","TA","CBlock","TA","TA","No","ALQ",247,"Rec",713,557,1517,"GasA","Ex","Y","SBrkr",1888,0,0,1888,0,0,2,1,2,1,"Gd",6,"Mod",1,2,578,"Y",0,0,0,0,0,0,0,6,2010,"WD","Normal",960,1888,0,0,2.5,44,8,3426,20475,12.1547793511426
60,"RL",11214,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,930,930,"GasA","Gd","Y","SBrkr",956,930,0,1886,0,0,2,1,4,1,"Gd",10,"Typ",1,2,431,"Y",89,0,0,0,0,0,0,7,2006,"WD","Normal",0,1886,89,0,2.5,8,7,2406,14550,12.2055725204885
50,"RM",8600,"Pave","Reg","Bnk","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,6,1937,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","TA","Y","SBrkr",780,596,0,1376,0,0,2,0,3,1,"TA",7,"Typ",1,1,198,"N",0,0,0,0,0,0,0,6,2006,"WD","Normal",0,1376,0,0,2,69,56,1574,10954,11.6910716503537
50,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,7,1948,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",331,"Unf",0,318,649,"GasA","Ex","Y","SBrkr",679,504,0,1183,0,0,1,1,2,1,"TA",6,"Typ",0,1,308,"Y",0,176,0,0,0,0,0,6,2007,"WD","Normal",331,1183,176,0,1.5,59,5,1998,8316,11.6952470217642
30,"RM",5684,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,1930,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,813,813,"GasA","Ex","Y","FuseA",813,0,0,813,0,0,1,0,2,1,"Gd",5,"Typ",0,1,270,"N",0,113,0,0,0,0,0,6,2006,"WD","Normal",0,813,113,0,1,76,1,1196,7693,11.6082356447746
20,"RL",70761,"Pave","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,1975,1975,"Gable","WdShngl","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",655,"Unf",0,878,1533,"GasA","TA","Y","SBrkr",1533,0,0,1533,1,0,2,0,2,1,"Gd",5,"Typ",2,2,576,"Y",200,54,0,0,0,0,0,12,2006,"WD","Normal",655,1533,254,1,2,31,31,3018,74657,12.5425448821514
60,"RL",9303,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",6,5,1996,1997,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,"Gd","TA","PConc","Ex","TA","No","ALQ",742,"Unf",0,130,872,"GasA","Ex","Y","SBrkr",888,868,0,1756,1,0,2,1,3,1,"TA",7,"Typ",0,2,422,"Y",144,122,0,0,0,0,0,7,2007,"WD","Normal",742,1756,266,1,2.5,11,10,3186,12661,12.2258752728264
60,"FV",9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,768,768,"GasA","Ex","Y","SBrkr",786,804,0,1590,0,0,2,1,3,1,"Gd",6,"Typ",0,2,676,"Y",0,30,0,0,0,0,0,6,2009,"WD","Normal",0,1590,30,0,2.5,1,1,2296,12064,12.2548628096996
90,"RL",9297,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1606,"Unf",0,122,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,2,0,2,0,4,2,"TA",8,"Typ",0,2,560,"Y",0,0,0,0,0,0,0,7,2006,"WD","Family",1606,1728,0,2,2,30,30,3894,13313,12.1441972418121
20,"RL",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"TA","TA","CBlock","TA","TA","No","ALQ",916,"Unf",0,326,1242,"GasA","Fa","Y","SBrkr",1242,0,0,1242,0,0,1,1,3,1,"TA",6,"Typ",1,2,528,"Y",0,0,0,0,0,0,0,9,2007,"WD","Normal",916,1242,0,0,1.5,34,34,2686,12932,12.0753943218881
70,"RM",4571,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,5,1916,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,624,624,"GasA","Fa","N","SBrkr",624,720,0,1344,0,0,1,0,4,1,"TA",7,"Typ",0,3,513,"Y",0,0,96,0,0,0,0,5,2008,"COD","Abnorml",0,1344,0,0,1,92,58,1857,7148,11.4927227576527
20,"RL",53227,"Pave","IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","1Story",4,6,1954,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","BLQ",1116,"Unf",0,248,1364,"GasA","Ex","Y","SBrkr",1663,0,0,1663,1,0,1,0,2,1,"Gd",6,"Min1",2,2,529,"Y",224,137,0,0,0,0,0,3,2008,"WD","Normal",1116,1663,361,1,1,54,14,3669,57144,12.4529327234617
